code_segment,nom_segment,type_route,longueur_km,nombre_voies,capacite_vehicules_h,lat_debut,lon_debut,lat_fin,lon_fin,lat_centre,lon_centre,est_axe_critique,source_donnee,date_extraction
OSM_732136716_2381260517_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.07345691918804385,2,3000,4.0519529,9.7376835,4.0514068,9.7380561,4.051680815588785,9.737871205923176,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732136840_732151503_0,Boulevard de la Liberté,Avenue principale,0.07986761924249236,2,3000,4.0591264,9.7017032,4.0586041,9.7012089,4.058865250052548,9.701456049919885,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732136932_5820697780_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.016534420884437167,2,3000,4.0670792,9.7098827,4.0669795,9.7097721,4.067029350002529,9.709827399996664,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732136932_732151543_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.07897503950549065,2,3000,4.0670792,9.7098827,4.0675487,9.7104169,4.06731233166734,9.710151214266062,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137070_4416224628_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.03312447157813587,2,3000,4.0499206,9.7392612,4.0497152,9.7394775,4.049817900004862,9.739369350013776,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137258_732137913_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.13013648358573945,2,1600,4.048435,9.69626,4.0473789,9.6957544,4.047906950071305,9.69600719981362,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.3794871399113845,2,1600,4.048435,9.69626,4.0469432,9.699337,4.047682565131344,9.697795325425869,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137258_5838256707_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.18073449936653285,2,1600,4.048435,9.69626,4.0493518,9.6949145,4.0488933849850905,9.695587240110507,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137258_732127889_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.16210564194752697,2,1600,4.048435,9.69626,4.0496016,9.6971351,4.049024103374096,9.696689429697622,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137682_732151804_0,Raccourci vers le Marché New-Deido,Rue secondaire,0.07201044309067717,1,800,4.0595612,9.7169476,4.0591648,9.7164342,4.059363000052492,9.716690899940337,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137861_732125020_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.083747829364116,2,3000,4.059325,9.726006,4.0589422,9.7266562,4.059131737845074,9.726330013365327,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137913_5823485673_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.0106032770959921,2,1600,4.0473789,9.6957544,4.0472922,9.6957146,4.047335550000451,9.695734499998785,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732137913_732137258_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.13013648358573945,2,1600,4.0473789,9.6957544,4.048435,9.69626,4.047906950071305,9.69600719981362,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732138160_732121520_0,Route Akwa Nord,Avenue principale,0.0725858035891855,2,3000,4.08141,9.7196077,4.0820129,9.7198586,4.0817114500192435,9.719733149945037,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732138160_732122762_0,Route Akwa Nord,Avenue principale,0.07164814052324467,2,3000,4.08141,9.7196077,4.0808041,9.7193879,4.081107050015976,9.719497799950142,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732138514_732119017_0,Raccourci vers le Marché New-Deido,Rue secondaire,0.0777671991564309,1,800,4.0603851,9.7177774,4.0598705,9.7173026,4.060127287290656,9.717540551174316,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732138963_732132613_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.12495970791582069,2,1600,4.0508912,9.6981892,4.0517908,9.6988644,4.051341000105422,9.69852679980427,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732138963_732150042_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.08480116049481477,2,1600,4.0508912,9.6981892,4.0502918,9.6977165,4.050591500050769,9.697952849909486,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732139057_732128868_0,"Rue 4,158 Bonabérie",Rue secondaire,0.051327888033255865,2,1600,4.079052,9.6599302,4.0790053,9.6603906,4.079028650031959,9.660160400011929,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732139057_732150425_0,"Rue 4,158 Bonabérie",Rue secondaire,0.056939285696570384,2,1600,4.079052,9.6599302,4.0791258,9.6594222,4.079088221642761,9.659676102112499,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732139511_732118947_0,Rue 4.177 Grand Hangar Bonaberi,Rue secondaire,0.04118243016005609,2,1600,4.0771061,9.6557977,4.0774394,9.6559596,4.077272750007126,9.655878649981226,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732139511_5766124081_0,Rue 4.177 Grand Hangar Bonaberi,Rue secondaire,0.08684661580943334,2,1600,4.0771061,9.6557977,4.0763536,9.6556078,4.076735546235182,9.655679355376009,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732139557_732145824_0,Boulevard de la Liberté,Avenue principale,0.10894024152702975,2,3000,4.0534101,9.6976165,4.0526583,9.6969869,4.053031792610959,9.697304526600671,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732139586_732130574_0,Raccourci vers le Marché New-Deido,Rue secondaire,0.08223763620675326,1,800,4.0582295,9.7151926,4.0577996,9.7146003,4.058011960327039,9.714893597357944,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732140478_12507372401_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.010992991272281155,2,3000,4.0537383,9.7354078,4.0536904,9.7354945,4.053714350000936,9.735451150001422,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.3617784677796987,2,3000,4.0614376,9.7222098,4.0598308,9.7250454,4.060643721470337,9.72363283523639,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732140880_5795796557_0,Rue de New Bell,Avenue principale,0.04108907463690938,2,3000,4.0323188,9.6957802,4.0322052,9.6961327,4.032262000017058,9.695956450015194,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732140880_732135768_0,Rue de New Bell,Avenue principale,0.06053634202675215,2,3000,4.0323188,9.6957802,4.0324679,9.6952553,4.032393350038369,9.69551775003064,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732141360_5822866585_0,Grand raccourci vers le marche New-Deido,Rue secondaire,0.04618364953067373,1,800,4.0620173,9.7182978,4.0617139,9.7180135,4.061866574413743,9.718154612274038,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732141974_3074979783_0,Rue 4.177 Grand Hangar Bonaberi,Rue secondaire,0.10434347251122077,2,1600,4.0805878,9.6588175,4.0803772,9.6579834,4.080566842463355,9.658363773766423,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732142580_5802864324_0,Route Akwa Nord,Avenue principale,0.010587121074266754,2,3000,4.0730422,9.7163852,4.0731151,9.7164466,4.073078650000847,9.716415899998577,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.34222111195865873,2,3000,4.0730422,9.7163852,4.0708364,9.7142345,4.071942109226916,9.715307397211689,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,0.44321120874280084,2,1600,4.044886,9.7386389,4.0461532,9.736763,4.046215965881986,9.738026671684013,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732144453_732145911_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.10125585579123149,2,3000,4.0658745,9.7085063,4.0664738,9.7091928,4.066167670486434,9.70885521551534,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732144453_732132891_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.14696027754760282,2,3000,4.0658745,9.7085063,4.0649268,9.7075896,4.06542119336421,9.708025865807045,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732144469_732150055_0,Rue 4.164 Bonaberie,Rue secondaire,0.029202588067497887,2,1600,4.0797917,9.6595373,4.0797503,9.6597973,4.079771000010001,9.659667300004985,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732144469_732153339_0,Rue 4.164 Bonaberie,Rue secondaire,0.045774575270284286,2,1600,4.0797917,9.6595373,4.07988,9.6591342,4.079835850023564,9.659335750014897,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732145388_732150425_0,"Rue 4,158 Bonabérie",Rue secondaire,0.08665797606806558,2,1600,4.0793187,9.6586652,4.0791258,9.6594222,4.079222250082089,9.65904370005862,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732145388_732131304_0,"Rue 4,158 Bonabérie",Rue secondaire,0.04313251520190258,2,1600,4.0793187,9.6586652,4.0793613,9.6582792,4.079334984021472,9.658471634559753,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732145572_732151828_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.14400735300255416,2,1600,4.0557914,9.7021209,4.054855,9.701224,4.055323200172296,9.70167244974014,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732145572_732150366_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.07251741045511072,2,1600,4.0557914,9.7021209,4.056278,9.7025562,4.056034700041441,9.702338549933677,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732145615_732148115_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.1309684749506561,2,1600,4.0579231,9.7041666,4.057066,9.7033567,4.057494550141217,9.703761649784598,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732145824_732128952_0,Boulevard de la Liberté,Avenue principale,0.14130393336436836,2,3000,4.0526583,9.6969869,4.0516867,9.6961658,4.052171736718177,9.696577248417489,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732145911_5820697780_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.08539035723890272,2,3000,4.0664738,9.7091928,4.0669795,9.7097721,4.066725043581967,9.709483856234169,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732145911_732144453_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.10125585579123149,2,3000,4.0664738,9.7091928,4.0658745,9.7085063,4.066167670486434,9.70885521551534,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732146616_732128302_0,"Rue 4,158 Bonabérie",Rue secondaire,0.05275577679734605,2,1600,4.0802138,9.6565088,4.0799422,9.6568988,4.080078000018633,9.65670380003473,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732146616_732123478_0,"Rue 4,158 Bonabérie",Rue secondaire,0.05714382505776804,2,1600,4.0802138,9.6565088,4.080532,9.6561057,4.080367002739949,9.656302306782708,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732147196_732121334_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.061787095319824514,2,3000,4.0556894,9.7318796,4.0553865,9.7323464,4.055535222061828,9.732111202383225,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732147631_732124553_0,Rue de Bonapriso (N°1.041),Rue secondaire,0.04164129298189971,2,1600,4.0394796,9.6852218,4.0391065,9.6852541,4.039293049999956,9.68523795000011,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732147828_732149923_0,rue Ecole Publique Bilingue de Bonaberi,Rue secondaire,0.1680764596976316,2,1600,4.0986435,9.6572211,4.0975513,9.6561735,4.098097921282581,9.656696760820592,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732148115_732131324_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.06121724656531721,2,1600,4.057066,9.7033567,4.056682,9.7029612,4.056874000032847,9.70315894995358,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732148115_732145615_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.1309684749506561,2,1600,4.057066,9.7033567,4.0579231,9.7041666,4.057494550141217,9.703761649784598,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732148203_5832777917_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.004158909952742191,2,1600,4.044499,9.7042852,4.0444824,9.7043188,4.0444907000001455,9.704302000000194,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732148203_11836868779_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.21159768338026946,2,1600,4.044499,9.7042852,4.045345,9.7025764,4.044922000375928,9.703430800502456,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732149106_732118646_0,Route du Marché Deido,Rue secondaire,0.05797157038333472,2,1600,4.062476,9.7203634,4.0620941,9.7200076,4.062285050027562,9.720185499957672,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732149106_1138223416_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.02480607269779963,2,3000,4.062476,9.7203634,4.062379,9.7205648,4.062427500005251,9.720464100006874,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732149443_4052897779_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.013330270069583478,2,1600,4.0469432,9.699337,4.0468896,9.6994445,4.046916400001488,9.699390750002,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.3794871399113845,2,1600,4.0469432,9.699337,4.048435,9.69626,4.047682565131345,9.697795325425869,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732149923_732128467_0,Rue Ecole Publique Bilingue de Bonaberi,Rue secondaire,0.059261392757443514,2,1600,4.0975513,9.6561735,4.0971579,9.6565335,4.097351739287701,9.656350318019634,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732149923_732147828_0,rue Ecole Publique Bilingue de Bonaberi,Rue secondaire,0.1680764596976316,2,1600,4.0975513,9.6561735,4.0986435,9.6572211,4.098097921282581,9.656696760820592,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150042_732127889_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.10024321059960116,2,1600,4.0502918,9.6977165,4.0496016,9.6971351,4.049946700075118,9.697425799873264,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150042_732138963_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.08480116049481477,2,1600,4.0502918,9.6977165,4.0508912,9.6981892,4.050591500050769,9.697952849909486,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150055_732118693_0,Rue 4.164 Bonaberie,Rue secondaire,0.03156388785196069,2,1600,4.0797503,9.6597973,4.0796502,9.6600636,4.079700250009743,9.659930450009776,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150055_732144469_0,Rue 4.164 Bonaberie,Rue secondaire,0.029202588067497887,2,1600,4.0797503,9.6597973,4.0797917,9.6595373,4.079771000010001,9.659667300004985,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150137_5915095954_0,Route Akwa Nord,Avenue principale,0.056808484190086855,2,3000,4.079042,9.7187199,4.0785715,9.7185203,4.07880675001204,9.718620099966044,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150137_732122762_0,Route Akwa Nord,Avenue principale,0.20951037850461865,2,3000,4.079042,9.7187199,4.0808041,9.7193879,4.079920265193679,9.719061120580081,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150303_732134861_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.15372121771891792,2,1600,4.0508162,9.6927054,4.0500398,9.6938521,4.05042800015827,9.693278750292253,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150303_732120766_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.20412157205987722,2,1600,4.0508162,9.6927054,4.0518196,9.6911672,4.05130039797497,9.69192422139435,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150366_732131324_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.06352930423180943,2,1600,4.056278,9.7025562,4.056682,9.7029612,4.056480000034696,9.702758699949758,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150366_732145572_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.07251741045511072,2,1600,4.056278,9.7025562,4.0557914,9.7021209,4.056034700041441,9.702338549933677,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150419_2370676634_0,Rue de New Bell,Avenue principale,0.09156750177290805,2,3000,4.0318433,9.6974777,4.0316502,9.69828,4.031742779448912,9.69787796369896,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150419_732121422_0,Rue de New Bell,Avenue principale,0.1050712656666598,2,3000,4.0318433,9.6974777,4.0320763,9.6965599,4.031954925372269,9.697017565700047,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150425_732145388_0,"Rue 4,158 Bonabérie",Rue secondaire,0.08665797606806558,2,1600,4.0791258,9.6594222,4.0793187,9.6586652,4.079222250082089,9.65904370005862,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732150425_732139057_0,"Rue 4,158 Bonabérie",Rue secondaire,0.056939285696570384,2,1600,4.0791258,9.6594222,4.079052,9.6599302,4.079088221642761,9.659676102112499,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732151503_732123413_0,Boulevard de la Liberté,Avenue principale,0.06778326148116914,2,3000,4.0586041,9.7012089,4.0581611,9.7007891,4.058382600037877,9.70099899994231,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732151543_732122109_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.0828693642797136,2,3000,4.0675487,9.7104169,4.0680433,9.7109757,4.067797852126956,9.710694668822056,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732151543_732136932_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.07897503950549065,2,3000,4.0675487,9.7104169,4.0670792,9.7098827,4.06731233166734,9.710151214266062,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732151804_5820618736_0,Raccourci vers le Marché New-Deido,Rue secondaire,0.04580599518811102,1,800,4.0591648,9.7164342,4.0589198,9.7161022,4.059042300021725,9.716268199976364,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732151828_732128577_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.07470120689632082,2,1600,4.054855,9.701224,4.0543576,9.7007713,4.05460630004455,9.700997649929729,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732151828_732145572_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.14400735300255416,2,1600,4.054855,9.701224,4.0557914,9.7021209,4.055323200172296,9.70167244974014,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732151975_2197644972_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.014867776749671479,2,1600,4.0494276,9.6947259,4.0493638,9.6948437,4.049395700001761,9.694784800002566,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732151975_2197644969_0,Boulevard de la Liberté,Avenue principale,0.044774979848220785,2,3000,4.0494276,9.6947259,4.0490454,9.6946368,4.049238948007918,9.694661044265743,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732152077_2370676684_0,Rue de Bonapriso (N°1.041),Rue secondaire,0.14487191967123245,2,1600,4.0350326,9.6843685,4.0363314,9.6844164,4.035683529790392,9.684371584321589,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732152260_5820741255_0,Route du Marché Deido,Rue secondaire,0.25779798306532975,2,1600,4.0611303,9.7190896,4.0594193,9.7175212,4.06027405329706,9.71830620465361,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,0.3625661604853422,2,3000,4.0345948,9.7031974,4.0363797,9.7059121,4.035541799867914,9.70452263787373,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732152277_5795796609_0,Rue de New Bell,Avenue principale,0.1800650785109824,2,3000,4.0345948,9.7031974,4.0335715,9.7019393,4.03408193014238,9.702569327964788,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732152596_732120024_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.10514617527754681,2,3000,4.0708364,9.7142345,4.070233,9.7135046,4.070534700107965,9.713869549868807,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,0.34222111195865873,2,3000,4.0708364,9.7142345,4.0730422,9.7163852,4.071942109226916,9.715307397211689,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732153312_732128577_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.13104106567202334,2,1600,4.0534202,9.7000553,4.0543576,9.7007713,4.0538889001179665,9.700413299784213,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732153312_732136410_0,Avenue King Akwa( N° 1.401),Rue secondaire,0.11427772366268166,2,1600,4.0534202,9.7000553,4.0525848,9.6994552,4.053002500084671,9.699755249837155,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732153339_732144469_0,Rue 4.164 Bonaberie,Rue secondaire,0.045774575270284286,2,1600,4.07988,9.6591342,4.0797917,9.6595373,4.079835850023564,9.659335750014897,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732153339_732132646_0,Rue 4.164 Bonaberie,Rue secondaire,0.04821139198941136,2,1600,4.07988,9.6591342,4.0799932,9.6587146,4.079936600025099,9.658924400018792,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732153944_5917468414_0,Boulevard de la Liberté,Voie rapide,0.029716974145684232,2,4000,4.064068,9.7066615,4.0638322,9.7065354,4.063950100004242,9.706598449989785,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732153944_6474188151_0,Rond-Point de Deido,Voie rapide,0.018049645724646058,2,4000,4.064068,9.7066615,4.0639628,9.7067822,4.064009628926297,9.706716861893147,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_734869664_732127373_0,Rond-Point de Deido,Voie rapide,0.007432439895198156,2,4000,4.0643881,9.706712,4.0643376,9.7066681,4.064362850000428,9.7066900499993,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_734869667_2370676732_0,Rond-Point de Deido,Voie rapide,0.020801221982843666,2,4000,4.0639541,9.7069572,4.0640676,9.7071013,4.064002479138625,9.707035795210397,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_1138223416_1138223504_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.013145510677373221,2,3000,4.062379,9.7205648,4.0623115,9.7206621,4.0623452500011235,9.72061345000216,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_1138223504_4402519342_0,Rue de Deido Bassa(N°1.878),Avenue principale,0.04509586349431151,2,3000,4.0623115,9.7206621,4.0621115,9.7210158,4.062211500015652,9.720838950024127,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,0.3136094619285533,2,1600,4.0451756,9.6894399,4.0449716,9.6887597,4.044419662883315,9.68926578194277,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_1836945433_734869646_0,Boulevard de la Liberté,Voie rapide,0.027201115978763377,2,4000,4.060929,9.70358,4.0608376,9.7033529,4.060880834216336,9.703467434382341,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_1836945433_11303785522_0,Boulevard de la Liberté,Voie rapide,0.15103954032832884,2,4000,4.060929,9.70358,4.0618864,9.7045458,4.061408462007232,9.704062100168509,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_1836945477_1836945433_0,Boulevard de la Liberté,Voie rapide,0.025113849454755716,2,4000,4.0607296,9.7034797,4.060929,9.70358,4.06083356711419,9.703521178478152,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197644969_732121463_0,Boulevard de la Liberté,Avenue principale,0.11423314401587693,2,3000,4.0490454,9.6946368,4.0480886,9.6942618,4.048567000043566,9.694449299869593,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197644969_2197644972_0,Boulevard de la Liberté,Avenue principale,0.04370795283122166,2,3000,4.0490454,9.6946368,4.0493638,9.6948437,4.0491894794358565,9.694757834821878,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197644972_5838256707_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,0.007965514759961833,2,1600,4.0493638,9.6948437,4.0493518,9.6949145,4.049357800000731,9.694879100000389,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197644972_5838256708_0,Boulevard de la Liberté,Avenue principale,0.0066315783086076,2,3000,4.0493638,9.6948437,4.0494166,9.6948715,4.049390200000207,9.694857599999498,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197644979_2197644991_0,Boulevard de la Liberté,Avenue principale,0.11320766322757826,2,3000,4.0508253,9.6955883,4.0516002,9.6962503,4.051212750096913,9.695919299838332,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197644991_2197645011_0,Boulevard de la Liberté,Avenue principale,0.13982796793820673,2,3000,4.0516002,9.6962503,4.052548,9.6970788,4.052074100150765,9.696664549753429,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645011_2197645029_0,Boulevard de la Liberté,Avenue principale,0.11167934071565151,2,3000,4.052548,9.6970788,4.0533219,9.6977205,4.0529335547702585,9.69740132992655,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645029_2197645041_0,Boulevard de la Liberté,Avenue principale,0.1125350588572843,2,3000,4.0533219,9.6977205,4.0541947,9.6982341,4.053758300067062,9.697977299849198,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645041_2197645055_0,Boulevard de la Liberté,Avenue principale,0.21652253946415845,2,3000,4.0541947,9.6982341,4.0558723,9.6992252,4.0550335824828565,9.698729511427604,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645055_2197645056_0,Boulevard de la Liberté,Avenue principale,0.08498596876557221,2,3000,4.0558723,9.6992252,4.0565324,9.6996114,4.05620277156863,9.699417588145748,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645056_2197645059_0,Boulevard de la Liberté,Avenue principale,0.11741347529416904,2,3000,4.0565324,9.6996114,4.0574027,9.7002009,4.0569845216684515,9.69988135102269,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645059_2197645060_0,Boulevard de la Liberté,Avenue principale,0.10511901238686394,2,3000,4.0574027,9.7002009,4.0580903,9.7008513,4.057746279322852,9.700526330742615,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645060_2197645061_0,Boulevard de la Liberté,Avenue principale,0.06805403698631196,2,3000,4.0580903,9.7008513,4.0585297,9.7012784,4.058310000038918,9.701064849942039,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645061_2197645064_0,Boulevard de la Liberté,Avenue principale,0.07942520553803839,2,3000,4.0585297,9.7012784,4.0590447,9.7017746,4.0587872000526755,9.701526499920945,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_2197645064_2197645065_0,Boulevard de la Liberté,Avenue principale,0.035789513788147403,2,3000,4.0590447,9.7017746,4.0592616,9.702013,4.059153150011729,9.701893799984367,True,OpenStreetMap,2026-05-30T20:07:09.399149
